Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn
CUST-10203,58,Female,71,Month-to-month,Cable,Yes,No,58.16,4259.88,77.38,24,0,0,Electronic check,0.5313,3.15,No
CUST-10204,44,Female,3,One year,Fiber optic,Yes,No,66.26,300.14,84.5,23,1,1,Bank transfer,0.0589,10.55,No
CUST-10205,33,Male,37,One year,Cable,Yes,Yes,63.99,2274.26,90.51,29,7,0,Credit card,0.0245,-7.1,No
CUST-10206,62,Female,31,Month-to-month,DSL,No,Yes,50.31,1566.06,83.87,14,1,0,Bank transfer,0.1141,-2.56,No
CUST-10207,74,Male,42,Month-to-month,Cable,Yes,No,61.62,2660.3,19.32,26,0,1,Bank transfer,0.405,9.8,No
CUST-10208,33,Male,32,Month-to-month,Fiber optic,Yes,No,62.18,2054.85,30.32,17,1,0,Credit card,0.0947,10.76,No
CUST-10209,63,Female,65,Month-to-month,Cable,Yes,No,62.08,4099.87,91.35,11,4,0,Credit card,0.0859,-23.29,No
CUST-10210,33,Female,2,Month-to-month,Cable,No,Yes,57.65,122.53,53.81,23,2,1,Bank transfer,0.04,8.94,No
CUST-10211,59,Male,71,Month-to-month,Fiber optic,Yes,No,62.48,4539.53,61.67,16,4,1,Electronic check,0.3582,-8.14,Yes
CUST-10212,63,Male,50,Month-to-month,DSL,Yes,Yes,62.71,3229.2,80.18,18,1,0,Credit card,0.0764,4.81,No
CUST-10213,44,Male,57,One year,Cable,No,Yes,61.26,3534.61,95.97,7,1,2,Bank transfer,0.1416,-17.85,No
CUST-10214,60,Female,11,One year,Fiber optic,Yes,Yes,83.1,888.75,76.28,20,5,1,Credit card,0.2912,12.6,No
CUST-10215,33,Male,5,One year,DSL,Yes,Yes,66.85,532.33,44.36,8,2,0,Credit card,0.1203,10.11,No
CUST-10216,22,Female,29,One year,DSL,No,No,54.92,1555.96,35.71,17,2,0,Bank transfer,0.0561,-7.9,No
CUST-10217,23,Other,24,Month-to-month,Cable,Yes,No,58.68,1302.22,39.31,26,0,0,Electronic check,0.2815,6.82,No
CUST-10218,43,Male,57,Month-to-month,Fiber optic,Yes,Yes,77.21,4364.3,94.39,18,1,0,Electronic check,0.3015,1.56,No
CUST-10219,70,Female,65,One year,DSL,No,Yes,50.27,3288.0,85.65,22,3,0,Electronic check,0.1271,9.26,No
CUST-10220,25,Female,31,One year,Fiber optic,Yes,No,67.65,2060.18,66.1,23,2,1,Bank transfer,0.0131,-14.61,No
CUST-10221,44,Female,56,One year,DSL,Yes,Yes,55.29,2996.42,30.79,21,0,0,Credit card,0.1484,-12.55,No
CUST-10222,58,Male,5,One year,Cable,Yes,Yes,67.25,322.94,86.41,14,1,0,Mailed check,0.0379,-6.78,No
CUST-10223,29,Male,54,One year,DSL,Yes,Yes,48.44,2750.32,69.54,11,3,1,Bank transfer,0.1402,1.38,No
CUST-10224,59,Male,8,One year,DSL,Yes,No,55.99,284.64,46.6,13,2,0,Credit card,0.102,21.58,No
CUST-10225,35,Female,49,One year,Fiber optic,Yes,No,72.63,3576.08,63.7,21,4,1,Credit card,0.2739,4.07,No
CUST-10226,64,Female,28,One year,Fiber optic,Yes,Yes,89.75,2378.07,77.17,20,3,0,Bank transfer,0.0412,13.34,Yes
CUST-10227,51,Male,30,Month-to-month,Cable,Yes,No,52.11,1430.88,54.31,17,1,1,Bank transfer,0.0377,-8.52,Yes
CUST-10228,49,Male,20,Month-to-month,Fiber optic,Yes,No,80.2,1404.51,40.13,22,0,0,Bank transfer,0.0984,-4.87,No
CUST-10229,28,Female,30,Month-to-month,Cable,Yes,Yes,73.78,2213.52,69.53,16,4,1,Bank transfer,0.0958,-6.11,Yes
CUST-10230,44,Male,63,Month-to-month,Cable,Yes,No,51.5,3033.18,71.05,13,2,2,Mailed check,0.1134,-0.38,Yes
CUST-10231,67,Male,59,One year,Cable,Yes,No,50.49,2994.6,19.55,16,3,0,Bank transfer,0.0932,10.0,No
CUST-10232,19,Female,25,Month-to-month,Fiber optic,Yes,No,72.49,1794.87,63.27,14,2,2,Electronic check,0.3795,-2.03,No
CUST-10233,61,Male,22,Month-to-month,DSL,Yes,No,54.22,1246.41,44.78,15,1,2,Bank transfer,0.0082,-1.63,No
CUST-10234,46,Male,37,One year,Fiber optic,Yes,Yes,84.66,2876.02,76.44,23,0,1,Mailed check,0.207,8.97,No
CUST-10235,59,Male,50,Month-to-month,None,Yes,No,31.75,1382.73,24.12,17,4,0,Electronic check,0.1878,-4.08,No
CUST-10236,56,Male,14,Two year,Cable,Yes,No,74.94,999.78,34.43,24,1,1,Mailed check,0.1758,-7.29,No
CUST-10237,43,Female,53,Month-to-month,DSL,No,Yes,43.3,2291.32,8.76,17,3,0,Mailed check,0.1254,-2.03,No
CUST-10238,35,Female,69,Month-to-month,Cable,Yes,No,66.32,4693.74,74.96,16,0,2,Bank transfer,0.2018,23.9,No
CUST-10239,54,Female,61,Month-to-month,Fiber optic,Yes,No,57.99,3516.51,29.03,23,1,2,Electronic check,0.2356,12.57,No
CUST-10240,26,Male,40,Month-to-month,DSL,Yes,No,44.67,1687.32,33.17,15,1,0,Electronic check,0.0765,24.77,No
CUST-10241,51,Female,24,Month-to-month,Cable,Yes,No,64.34,1679.63,62.81,12,2,2,Electronic check,0.2278,-13.63,Yes
CUST-10242,23,Male,24,Month-to-month,Fiber optic,Yes,Yes,91.39,2116.88,61.18,21,3,0,Bank transfer,0.1078,6.68,Yes
CUST-10243,55,Female,54,Month-to-month,None,Yes,Yes,53.0,2681.23,80.29,19,1,0,Credit card,0.1808,-2.47,No
CUST-10244,54,Male,33,Month-to-month,Cable,Yes,Yes,66.01,2217.78,82.7,13,1,0,Mailed check,0.2942,-1.75,No
CUST-10245,22,Female,8,One year,None,Yes,No,28.08,225.97,92.13,18,1,0,Electronic check,0.2235,-16.49,No
CUST-10246,61,Male,49,Month-to-month,Cable,Yes,No,67.06,3387.95,103.75,16,1,1,Bank transfer,0.191,17.6,No
CUST-10247,42,Male,10,Month-to-month,Fiber optic,Yes,No,68.92,562.7,90.02,27,3,0,Bank transfer,0.1295,-17.47,No
CUST-10248,63,Female,72,Month-to-month,DSL,Yes,Yes,69.3,4995.07,72.98,17,3,0,Bank transfer,0.063,12.67,No
CUST-10249,20,Male,31,Two year,Fiber optic,Yes,No,78.18,2341.89,70.22,16,3,1,Bank transfer,0.3098,-2.73,No
CUST-10250,28,Male,25,One year,Cable,Yes,No,61.87,1576.27,79.8,13,2,1,Mailed check,0.3701,-8.93,No
CUST-10251,46,Female,4,Two year,Fiber optic,No,No,56.49,141.25,16.5,20,1,0,Bank transfer,0.0205,-9.46,No
CUST-10252,28,Female,13,Two year,Cable,Yes,No,52.92,689.44,61.29,22,1,0,Electronic check,0.0605,2.6,No
CUST-10253,37,Male,69,Month-to-month,Fiber optic,Yes,Yes,83.4,5892.63,21.14,22,0,0,Credit card,0.2101,-2.4,No
CUST-10254,56,Female,39,One year,Fiber optic,Yes,Yes,80.31,3139.43,47.36,15,2,1,Electronic check,0.0847,2.05,No
CUST-10255,26,Female,65,Month-to-month,Fiber optic,Yes,Yes,92.44,5968.64,29.58,19,1,0,Mailed check,0.1689,-21.83,No
CUST-10256,57,Female,69,Two year,Cable,Yes,Yes,71.55,5106.41,74.33,23,0,2,Mailed check,0.3139,-22.78,No
CUST-10257,23,Female,4,Month-to-month,Fiber optic,Yes,Yes,82.96,315.42,79.43,17,0,1,Electronic check,0.058,-19.85,No
CUST-10258,28,Female,28,Month-to-month,Fiber optic,Yes,No,81.15,2300.15,94.19,15,3,0,Bank transfer,0.3538,11.63,No
CUST-10259,52,Female,61,Two year,Fiber optic,No,Yes,66.85,4178.96,41.78,17,0,0,Credit card,0.2128,19.38,No
CUST-10260,64,Female,36,Two year,Fiber optic,Yes,Yes,82.97,2965.35,49.21,15,1,0,Bank transfer,0.0265,-1.16,No
CUST-10261,27,Female,37,Two year,None,Yes,Yes,39.35,1441.18,90.99,13,2,0,Bank transfer,0.0633,10.93,No
CUST-10262,35,Male,42,Month-to-month,DSL,Yes,No,56.62,2362.17,52.71,15,3,0,Mailed check,0.0579,6.16,No
CUST-10263,71,Male,51,Month-to-month,Fiber optic,Yes,No,81.43,4190.18,47.75,18,0,0,Electronic check,0.0899,16.03,No
CUST-10264,75,Male,68,Month-to-month,Fiber optic,Yes,Yes,80.7,5777.39,82.1,20,2,0,Bank transfer,0.1612,16.46,No
CUST-10265,51,Female,64,Month-to-month,Fiber optic,No,No,50.56,3375.14,77.45,14,2,1,Electronic check,0.172,-12.83,Yes
CUST-10266,43,Male,46,Month-to-month,Fiber optic,Yes,No,77.46,3684.97,87.97,23,3,0,Electronic check,0.0877,4.31,No
CUST-10267,38,Female,42,Month-to-month,Fiber optic,Yes,No,80.96,3292.87,76.58,21,3,0,Credit card,0.1375,12.28,Yes
CUST-10268,53,Female,26,One year,Fiber optic,Yes,No,65.18,1643.7,55.54,7,2,0,Credit card,0.1568,12.33,No
CUST-10269,52,Other,9,Month-to-month,Fiber optic,Yes,No,65.71,660.59,97.98,15,3,0,Credit card,0.1046,11.2,No
CUST-10270,35,Male,52,One year,Fiber optic,Yes,No,77.25,3792.75,86.2,25,5,1,Electronic check,0.1095,1.61,No
CUST-10271,19,Female,1,Two year,Cable,Yes,Yes,60.92,60.92,64.59,19,2,0,Credit card,0.05,10.12,No
CUST-10272,26,Female,51,One year,Fiber optic,Yes,No,62.59,3335.83,86.27,16,2,1,Electronic check,0.1695,-15.05,No
CUST-10273,73,Male,36,Month-to-month,Cable,Yes,Yes,61.09,2325.74,64.68,26,1,1,Bank transfer,0.033,-14.46,No
CUST-10274,42,Female,57,Month-to-month,DSL,Yes,Yes,56.26,3240.45,42.74,22,1,0,Electronic check,0.1182,20.1,No
CUST-10275,45,Male,69,Month-to-month,Cable,Yes,No,63.63,4475.12,67.66,19,0,0,Bank transfer,0.0201,15.06,No
CUST-10276,45,Female,40,One year,Fiber optic,Yes,No,71.51,3124.11,111.23,17,2,1,Bank transfer,0.2371,20.99,No
CUST-10277,63,Female,42,Month-to-month,Cable,Yes,No,65.08,2703.24,90.0,19,0,0,Bank transfer,0.0946,0.15,No
CUST-10278,21,Male,36,Month-to-month,Cable,Yes,No,62.41,2504.67,74.98,12,1,0,Bank transfer,0.291,-9.73,No
CUST-10279,22,Male,27,Two year,None,Yes,No,45.86,1295.32,43.48,15,4,1,Bank transfer,0.0187,-0.24,Yes
CUST-10280,33,Male,7,One year,Cable,Yes,No,65.75,437.45,36.61,24,3,0,Credit card,0.1061,25.26,No
CUST-10281,46,Male,3,Two year,Fiber optic,Yes,No,62.65,360.0,59.13,11,5,1,Bank transfer,0.2085,-8.06,Yes
CUST-10282,56,Female,53,Month-to-month,None,Yes,Yes,42.98,2185.35,50.42,21,3,0,Mailed check,0.294,-0.08,No
CUST-10283,46,Male,66,Two year,Cable,Yes,Yes,76.36,5046.44,65.43,15,1,0,Electronic check,0.2206,16.61,No
CUST-10284,43,Male,4,Month-to-month,Fiber optic,Yes,Yes,82.25,302.91,68.62,21,2,0,Electronic check,0.1371,2.97,Yes
CUST-10285,72,Female,24,Month-to-month,Fiber optic,Yes,No,66.73,1791.58,30.86,18,1,0,Electronic check,0.1112,-2.65,No
CUST-10286,27,Female,44,Two year,None,Yes,No,33.78,1441.16,44.89,19,2,0,Electronic check,0.3208,11.07,No
CUST-10287,51,Female,51,Two year,Fiber optic,Yes,No,76.49,3871.09,56.49,15,0,1,Bank transfer,0.0838,-3.72,No
CUST-10288,49,Female,53,Month-to-month,Cable,Yes,Yes,64.82,3427.96,75.47,21,1,0,Electronic check,0.4332,7.73,Yes
CUST-10289,45,Male,50,Month-to-month,DSL,Yes,No,58.33,2690.77,76.37,17,1,0,Electronic check,0.1341,-26.97,No
CUST-10290,64,Female,7,Month-to-month,Cable,Yes,No,56.92,548.78,40.2,14,0,0,Electronic check,0.1124,-19.02,No
CUST-10291,33,Male,19,One year,Fiber optic,Yes,No,80.77,1530.91,35.61,20,1,1,Bank transfer,0.146,-0.8,No
CUST-10292,73,Female,34,Two year,Cable,Yes,Yes,75.51,2517.97,42.28,12,2,2,Credit card,0.1652,18.01,No
CUST-10293,37,Other,5,Month-to-month,DSL,Yes,No,46.33,330.8,84.12,14,1,2,Bank transfer,0.1792,0.03,Yes
CUST-10294,49,Female,25,Month-to-month,None,Yes,No,41.71,1015.7,53.63,16,5,1,Mailed check,0.3885,1.37,Yes
CUST-10295,48,Female,28,One year,Fiber optic,Yes,No,60.66,1741.71,67.55,15,1,0,Electronic check,0.1434,5.0,Yes
CUST-10296,67,Female,71,One year,Fiber optic,Yes,Yes,79.65,5548.49,75.01,10,2,0,Bank transfer,0.473,-2.94,No
CUST-10297,43,Male,23,Month-to-month,Fiber optic,No,Yes,71.08,1556.37,94.46,17,1,0,Electronic check,0.1625,-17.31,Yes
CUST-10298,34,Female,70,One year,Fiber optic,No,Yes,59.27,4181.09,35.71,18,5,1,Credit card,0.0441,10.26,No
CUST-10299,19,Female,51,Two year,None,Yes,No,23.77,1141.9,94.11,15,3,0,Electronic check,0.1549,5.19,No
CUST-10300,39,Other,50,Month-to-month,Fiber optic,No,No,70.48,3332.99,78.87,15,3,1,Mailed check,0.1251,6.11,No
CUST-10301,65,Female,60,One year,Fiber optic,Yes,No,69.81,4359.98,105.02,14,0,0,Credit card,0.2242,-11.37,No
CUST-10302,18,Male,61,One year,Cable,Yes,No,59.14,3437.34,98.72,23,2,2,Bank transfer,0.0334,20.32,No
CUST-10303,69,Female,17,Month-to-month,Fiber optic,No,Yes,68.99,1275.35,67.63,14,0,2,Bank transfer,0.0917,-3.15,Yes
CUST-10304,49,Male,31,Two year,Fiber optic,Yes,Yes,87.87,2700.77,47.04,16,5,3,Bank transfer,0.1882,19.17,Yes
CUST-10305,26,Male,39,One year,Cable,Yes,No,47.52,1987.32,80.86,14,0,1,Electronic check,0.6555,-23.32,No
CUST-10306,35,Male,71,Month-to-month,DSL,Yes,No,55.93,3976.82,38.13,20,2,1,Mailed check,0.0537,-3.12,No
CUST-10307,50,Female,3,Month-to-month,Cable,Yes,No,71.86,202.67,70.19,19,2,2,Credit card,0.263,20.27,Yes
CUST-10308,36,Male,35,One year,DSL,No,No,36.39,1330.3,47.15,19,2,0,Electronic check,0.5641,0.29,Yes
CUST-10309,24,Male,16,Month-to-month,Fiber optic,Yes,No,63.24,1016.54,59.21,20,3,0,Electronic check,0.0435,-27.47,Yes
CUST-10310,56,Male,15,Month-to-month,DSL,Yes,No,52.72,817.63,12.64,19,3,0,Electronic check,0.2082,-9.52,Yes
CUST-10311,56,Female,55,Month-to-month,Cable,Yes,No,62.56,3430.14,62.98,20,1,2,Credit card,0.0064,5.36,No
CUST-10312,24,Female,15,One year,Fiber optic,Yes,Yes,70.03,1156.66,67.88,21,1,1,Bank transfer,0.1375,19.23,No
CUST-10313,34,Male,58,Two year,Cable,Yes,Yes,64.51,3662.56,52.22,19,4,0,Credit card,0.1468,-1.45,No
CUST-10314,32,Male,72,One year,DSL,No,No,52.64,3959.42,62.98,16,3,0,Electronic check,0.0882,15.14,No
CUST-10315,56,Female,56,Two year,DSL,Yes,Yes,72.41,4099.88,38.99,25,1,0,Mailed check,0.2421,6.74,No
CUST-10316,60,Male,13,Month-to-month,Cable,No,Yes,57.87,884.64,83.71,20,1,2,Electronic check,0.1875,-2.94,No
CUST-10317,60,Female,11,Month-to-month,Fiber optic,Yes,Yes,79.93,798.1,65.6,23,3,0,Electronic check,0.0848,11.44,No
CUST-10318,72,Male,32,Two year,DSL,Yes,No,52.24,1912.15,118.72,13,2,1,Mailed check,0.172,13.53,No
CUST-10319,62,Female,40,Month-to-month,Fiber optic,Yes,Yes,59.52,2455.52,72.01,17,3,1,Credit card,0.0345,-1.45,No
CUST-10320,36,Male,57,One year,Cable,Yes,No,52.74,3239.89,74.18,16,1,1,Bank transfer,0.0429,-6.63,No
CUST-10321,24,Female,31,Month-to-month,DSL,Yes,No,49.65,1499.45,53.74,15,3,0,Mailed check,0.1869,-17.41,Yes
CUST-10322,53,Male,13,Month-to-month,Fiber optic,Yes,No,86.42,998.78,93.61,18,5,1,Electronic check,0.1976,7.01,Yes
CUST-10323,71,Female,72,One year,Fiber optic,Yes,Yes,81.97,5887.52,54.72,14,0,2,Electronic check,0.1938,-4.92,No
CUST-10324,74,Other,66,Month-to-month,None,No,No,38.22,2620.8,106.49,11,1,0,Electronic check,0.0826,8.27,No
CUST-10325,31,Female,48,Month-to-month,Fiber optic,Yes,No,68.68,3449.5,105.79,15,1,1,Electronic check,0.0451,5.51,No
CUST-10326,31,Male,51,Month-to-month,Fiber optic,Yes,Yes,82.15,4122.94,52.71,25,0,0,Credit card,0.3308,6.23,No
CUST-10327,20,Male,68,Month-to-month,Fiber optic,Yes,No,63.28,4435.8,58.35,20,2,0,Bank transfer,0.1187,0.03,No
CUST-10328,26,Female,35,Month-to-month,DSL,Yes,Yes,48.64,1748.65,47.59,22,2,0,Bank transfer,0.0505,-13.31,No
CUST-10329,50,Female,11,Two year,Fiber optic,Yes,No,62.07,799.6,32.92,11,1,1,Credit card,0.3028,7.67,No
CUST-10330,49,Male,44,Month-to-month,Cable,Yes,No,54.86,2281.97,72.05,16,4,2,Electronic check,0.0772,12.06,No
CUST-10331,39,Male,33,Two year,Cable,Yes,No,57.27,1800.3,65.11,13,1,0,Electronic check,0.2936,29.9,No
CUST-10332,35,Male,58,Month-to-month,Fiber optic,Yes,No,65.46,3642.15,80.87,14,4,0,Bank transfer,0.0328,-5.13,No
CUST-10333,66,Female,56,Month-to-month,DSL,Yes,Yes,42.42,2374.29,63.8,13,6,1,Credit card,0.1117,-10.57,No
CUST-10334,44,Female,34,Month-to-month,Fiber optic,Yes,No,74.53,2653.89,85.93,23,0,0,Bank transfer,0.1865,-12.01,No
CUST-10335,64,Female,27,Two year,Fiber optic,Yes,No,63.63,1872.74,63.85,14,1,1,Mailed check,0.0744,1.4,No
CUST-10336,73,Female,31,One year,DSL,Yes,Yes,58.65,1738.91,60.32,7,1,1,Credit card,0.0225,11.63,No
CUST-10337,36,Male,46,Two year,Fiber optic,Yes,No,64.22,3007.74,67.1,17,5,0,Credit card,0.2972,12.69,No
CUST-10338,29,Male,46,Month-to-month,Cable,Yes,No,64.37,3013.57,83.24,17,2,0,Credit card,0.0659,20.83,No
CUST-10339,73,Male,37,One year,DSL,Yes,Yes,46.04,1495.85,56.13,20,0,2,Bank transfer,0.0241,6.63,No
CUST-10340,54,Female,39,One year,Fiber optic,Yes,No,75.62,2986.11,86.8,17,1,1,Mailed check,0.0417,-12.39,No
CUST-10341,34,Male,72,Two year,None,Yes,Yes,41.06,2736.26,47.31,25,1,1,Bank transfer,0.6754,4.88,No
CUST-10342,54,Male,19,Month-to-month,DSL,No,Yes,47.84,896.73,57.46,19,2,1,Bank transfer,0.1843,-23.19,No
CUST-10343,47,Male,13,Two year,Fiber optic,Yes,Yes,78.4,941.3,20.23,16,5,0,Electronic check,0.0938,-2.16,No
CUST-10344,70,Male,58,Month-to-month,DSL,Yes,No,48.6,2890.33,56.81,25,0,0,Credit card,0.119,-3.09,No
CUST-10345,32,Female,68,Two year,None,No,Yes,45.86,3204.15,38.08,15,2,0,Bank transfer,0.0459,7.52,No
CUST-10346,75,Male,44,Month-to-month,DSL,Yes,Yes,62.62,2920.94,78.3,16,1,0,Credit card,0.0789,7.28,No
CUST-10347,72,Male,29,One year,DSL,No,No,50.4,1470.57,77.22,25,3,2,Mailed check,0.0447,-6.87,No
CUST-10348,28,Female,26,Month-to-month,DSL,Yes,No,52.55,1405.89,94.2,15,2,1,Bank transfer,0.0615,-6.52,No
CUST-10349,27,Male,34,Two year,Fiber optic,Yes,No,68.11,2214.29,104.88,22,0,1,Bank transfer,0.0228,2.77,No
CUST-10350,48,Male,4,Month-to-month,Fiber optic,Yes,Yes,77.22,236.19,61.09,19,1,1,Electronic check,0.2891,7.72,No
CUST-10351,20,Male,39,Month-to-month,DSL,Yes,Yes,46.86,1764.79,47.29,15,0,0,Bank transfer,0.0071,10.83,No
CUST-10352,35,Female,20,One year,Cable,Yes,No,70.34,1391.32,76.26,19,1,1,Credit card,0.416,-3.83,No
CUST-10353,43,Male,20,One year,Cable,Yes,Yes,65.12,1546.16,55.69,14,1,2,Electronic check,0.1044,1.41,No
CUST-10354,74,Female,41,Month-to-month,Fiber optic,Yes,Yes,65.58,2705.05,50.48,13,1,0,Bank transfer,0.1727,-10.5,No
CUST-10355,75,Female,70,One year,DSL,Yes,No,41.83,3090.45,64.59,16,0,1,Bank transfer,0.1678,-10.34,No
CUST-10356,26,Female,15,Month-to-month,Fiber optic,Yes,Yes,67.02,1077.01,50.87,19,3,2,Electronic check,0.152,-21.2,Yes
CUST-10357,69,Male,66,One year,Fiber optic,No,Yes,64.96,4384.8,114.43,16,1,0,Electronic check,0.0916,-5.59,No
CUST-10358,23,Female,38,One year,Cable,Yes,No,60.9,2337.23,58.67,23,3,0,Electronic check,0.0703,17.35,No
CUST-10359,61,Male,71,One year,Fiber optic,Yes,Yes,63.56,4499.2,64.26,16,2,1,Credit card,0.4186,19.0,No
CUST-10360,67,Male,28,Two year,Cable,Yes,No,66.24,1875.44,84.43,12,2,1,Electronic check,0.1632,8.81,No
CUST-10361,69,Female,72,Month-to-month,DSL,Yes,Yes,53.6,3764.94,117.56,28,2,0,Electronic check,0.5982,14.07,No
CUST-10362,30,Male,48,Month-to-month,Cable,No,Yes,56.49,2641.2,59.59,17,2,1,Bank transfer,0.0119,11.72,No
CUST-10363,69,Male,49,One year,Cable,Yes,Yes,65.48,3207.83,20.07,12,2,1,Credit card,0.0064,4.08,No
CUST-10364,24,Male,41,Month-to-month,Cable,Yes,Yes,58.31,2403.65,63.16,17,0,0,Credit card,0.0288,-27.23,No
CUST-10365,48,Male,33,Month-to-month,Cable,Yes,No,62.01,1804.97,24.06,18,1,2,Bank transfer,0.276,29.19,Yes
CUST-10366,45,Male,38,One year,Cable,Yes,No,47.14,1669.28,52.61,12,2,0,Bank transfer,0.0321,-0.49,No
CUST-10367,36,Female,62,Month-to-month,DSL,Yes,No,59.78,3779.29,100.94,20,1,0,Credit card,0.1451,-0.55,No
CUST-10368,19,Female,58,Month-to-month,Fiber optic,No,Yes,62.57,3718.66,45.77,19,1,1,Mailed check,0.0408,19.53,No
CUST-10369,62,Male,2,Two year,Fiber optic,Yes,No,68.74,68.74,39.9,25,3,0,Credit card,0.2687,3.92,No
CUST-10370,37,Female,51,Month-to-month,Cable,Yes,No,52.2,2683.43,85.6,11,3,0,Credit card,0.0889,32.22,No
CUST-10371,56,Male,61,Month-to-month,Fiber optic,Yes,Yes,85.65,5635.98,59.77,15,2,2,Electronic check,0.4021,-7.97,No
CUST-10372,41,Male,54,Month-to-month,None,Yes,Yes,36.04,2083.3,94.04,22,4,1,Bank transfer,0.2059,14.44,No
CUST-10373,39,Male,36,Month-to-month,Fiber optic,Yes,Yes,87.83,3021.31,58.3,11,2,0,Mailed check,0.1184,-0.94,Yes
CUST-10374,69,Male,25,One year,Cable,Yes,Yes,81.04,2045.95,80.48,17,3,0,Electronic check,0.1562,3.2,No
CUST-10375,23,Male,49,One year,Fiber optic,Yes,No,59.28,2929.64,27.98,6,1,2,Electronic check,0.0658,-8.57,No
CUST-10376,60,Male,48,One year,None,No,Yes,22.77,1068.98,42.56,17,1,0,Credit card,0.0018,-5.56,No
CUST-10377,61,Male,27,Month-to-month,Fiber optic,Yes,No,67.1,1931.77,60.57,21,4,2,Mailed check,0.5028,17.48,Yes
CUST-10378,40,Female,30,Month-to-month,Fiber optic,Yes,Yes,79.04,2508.88,55.31,20,2,0,Electronic check,0.2194,8.22,No
CUST-10379,33,Male,27,Month-to-month,Cable,Yes,Yes,64.45,1675.73,124.96,19,2,1,Mailed check,0.235,7.08,No
CUST-10380,18,Male,4,One year,Fiber optic,Yes,No,67.07,344.64,89.38,16,3,0,Electronic check,0.2871,-17.59,Yes
CUST-10381,72,Male,3,One year,Fiber optic,Yes,No,73.86,136.01,88.75,23,3,0,Mailed check,0.0435,-17.25,No
CUST-10382,72,Female,6,Month-to-month,Cable,Yes,Yes,68.54,397.38,60.9,16,2,0,Mailed check,0.2016,-9.07,No
CUST-10383,31,Male,31,Two year,Cable,Yes,Yes,54.87,1893.75,31.57,12,3,1,Credit card,0.0915,-2.75,No
CUST-10384,19,Female,37,One year,Fiber optic,Yes,No,63.97,2256.02,105.16,16,1,2,Mailed check,0.3093,0.77,No
CUST-10385,25,Male,30,Month-to-month,DSL,No,No,50.38,1611.08,26.1,25,1,1,Mailed check,0.3134,5.8,No
CUST-10386,21,Male,69,One year,Fiber optic,No,No,62.22,4138.62,51.79,17,1,0,Mailed check,0.0333,14.27,No
CUST-10387,66,Female,17,One year,Fiber optic,Yes,No,68.83,1098.27,78.76,14,3,0,Bank transfer,0.1399,19.64,No
CUST-10388,69,Male,29,Month-to-month,DSL,Yes,No,40.25,1087.44,127.6,19,1,1,Bank transfer,0.0454,4.33,No
CUST-10389,26,Male,18,Month-to-month,Fiber optic,Yes,No,74.37,1234.39,106.77,21,3,2,Electronic check,0.4158,-8.15,Yes
CUST-10390,61,Male,22,One year,DSL,Yes,No,49.12,911.78,79.95,13,2,0,Electronic check,0.1249,10.75,No
CUST-10391,28,Other,43,Two year,Fiber optic,Yes,No,69.12,2817.32,116.58,17,1,1,Credit card,0.074,4.21,No
CUST-10392,39,Female,23,One year,Cable,Yes,Yes,73.09,1462.52,53.15,15,3,1,Electronic check,0.1059,7.6,No
CUST-10393,52,Female,23,One year,DSL,Yes,No,41.88,863.83,75.82,14,5,1,Mailed check,0.0095,16.47,No
CUST-10394,59,Other,49,One year,Fiber optic,No,Yes,78.47,3733.97,100.02,13,0,0,Electronic check,0.1063,-2.65,No
CUST-10395,68,Male,60,Month-to-month,None,No,No,29.37,1756.43,31.34,26,3,2,Electronic check,0.206,19.47,Yes
CUST-10396,20,Female,16,Month-to-month,Cable,Yes,Yes,74.36,1350.27,74.03,23,3,3,Electronic check,0.1782,-15.1,Yes
CUST-10397,29,Male,9,Month-to-month,Fiber optic,No,No,59.27,591.81,75.62,24,0,0,Electronic check,0.3667,10.74,Yes
CUST-10398,34,Female,18,Two year,None,Yes,Yes,53.24,996.11,74.86,17,3,2,Electronic check,0.1103,-5.81,No
CUST-10399,35,Male,42,One year,Fiber optic,Yes,No,49.49,1993.43,39.96,26,3,1,Bank transfer,0.2926,4.7,No
CUST-10400,75,Male,70,Two year,Fiber optic,Yes,Yes,68.62,4858.0,75.47,14,2,0,Electronic check,0.0734,5.95,No
CUST-10401,63,Female,12,Month-to-month,DSL,Yes,No,42.79,584.54,72.07,18,1,0,Credit card,0.233,-2.21,No
CUST-10402,36,Male,4,Month-to-month,Fiber optic,Yes,Yes,72.95,215.77,51.81,20,4,1,Bank transfer,0.1559,-5.7,No
CUST-10403,74,Other,39,One year,Cable,Yes,No,64.96,2659.74,83.72,21,4,0,Credit card,0.0769,-8.19,No
CUST-10404,46,Male,72,Month-to-month,DSL,Yes,No,35.64,2523.14,97.42,17,0,1,Credit card,0.0726,5.44,No
CUST-10405,47,Female,40,Month-to-month,Cable,No,Yes,64.51,2540.28,48.12,20,2,1,Electronic check,0.0755,9.61,No
CUST-10406,43,Female,67,One year,Fiber optic,Yes,No,69.13,4673.82,76.88,26,1,1,Electronic check,0.0847,23.85,No
CUST-10407,26,Male,47,One year,Fiber optic,Yes,No,61.37,2727.42,98.14,18,0,0,Credit card,0.0369,-1.07,No
