Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Support_Calls_Per_Month,Service_Count
CUST-10158,47,Male,59,Month-to-month,DSL,Yes,Yes,58.72,3561.27,39.7,12,2,0,Bank transfer,0.1546,-0.64,No,59,60.36050847457627,0.03389830508474576,3
CUST-10159,63,Male,27,One year,Fiber optic,Yes,No,70.77,2158.52,61.42,16,1,0,Mailed check,0.054,-10.04,No,27,79.94518518518518,0.037037037037037035,2
CUST-10160,75,Female,11,Month-to-month,Fiber optic,Yes,No,62.18,681.19,49.02,17,3,1,Bank transfer,0.1622,-24.19,Yes,11,61.92636363636364,0.2727272727272727,2
CUST-10161,56,Male,19,One year,Fiber optic,Yes,No,83.15,1689.96,72.09,16,3,0,Mailed check,0.0232,8.41,No,19,88.94526315789474,0.15789473684210525,2
CUST-10162,41,Male,50,Month-to-month,Cable,Yes,No,48.99,2430.66,38.8,20,3,1,Electronic check,0.3235,7.39,Yes,50,48.6132,0.06,2
CUST-10163,41,Male,61,Month-to-month,Fiber optic,Yes,Yes,88.07,5421.05,50.11,13,2,2,Bank transfer,0.0701,-23.71,No,61,88.86967213114754,0.03278688524590164,3
CUST-10164,42,Female,42,Month-to-month,DSL,Yes,No,36.52,1307.82,114.62,23,3,1,Electronic check,0.1599,7.6,No,42,31.138571428571428,0.07142857142857142,2
CUST-10165,65,Female,12,Two year,Fiber optic,Yes,Yes,77.09,924.9,80.53,15,3,1,Electronic check,0.2626,11.82,Yes,12,77.075,0.25,3
CUST-10166,36,Female,65,Two year,Fiber optic,Yes,No,72.64,4722.61,74.12,12,1,0,Electronic check,0.2337,-31.67,No,65,72.65553846153846,0.015384615384615385,2
CUST-10167,27,Male,57,Two year,Cable,Yes,No,52.89,2961.36,73.73,17,2,0,Electronic check,0.1839,-10.75,No,57,51.95368421052632,0.03508771929824561,2
CUST-10168,37,Female,30,Two year,Fiber optic,Yes,Yes,68.47,2229.32,100.01,21,0,0,Credit card,0.1013,31.21,No,30,74.31066666666668,0.0,3
CUST-10169,19,Male,40,Month-to-month,Cable,Yes,Yes,61.22,2442.63,61.96,17,1,0,Credit card,0.0469,2.27,No,40,61.06575,0.025,3
CUST-10170,24,Female,70,Month-to-month,DSL,Yes,Yes,57.24,3988.21,87.48,16,1,0,Electronic check,0.3274,28.95,No,70,56.974428571428575,0.014285714285714285,3
CUST-10171,23,Male,28,Month-to-month,Cable,No,Yes,60.16,1639.71,8.36,17,1,0,Mailed check,0.156,4.32,Yes,28,58.56107142857143,0.03571428571428571,2
CUST-10172,62,Male,2,Two year,DSL,Yes,No,49.14,57.8244,62.12,18,2,0,Credit card,0.0216,14.9,No,2,28.9122,1.0,2
CUST-10173,59,Male,11,Month-to-month,Cable,Yes,No,58.87,629.83,57.58,16,0,0,Electronic check,0.1227,-1.97,No,11,57.25727272727273,0.0,2
CUST-10174,58,Female,44,Month-to-month,Fiber optic,Yes,Yes,81.33,3543.6,52.42,24,1,1,Bank transfer,0.3402,-6.3,Yes,44,80.53636363636363,0.022727272727272728,3
CUST-10175,44,Female,72,One year,Cable,No,No,54.69,3990.0,82.74,18,1,1,Electronic check,0.2738,-17.44,No,72,55.416666666666664,0.013888888888888888,1
CUST-10176,59,Male,54,Month-to-month,Fiber optic,Yes,No,66.76,3671.28,61.77,17,2,0,Credit card,0.0287,8.24,No,54,67.98666666666666,0.037037037037037035,2
CUST-10177,27,Female,45,One year,Fiber optic,Yes,Yes,81.37,3836.5,61.14,17,4,0,Bank transfer,0.0349,-8.43,No,45,85.25555555555556,0.08888888888888889,3
CUST-10178,70,Female,24,Month-to-month,DSL,Yes,Yes,50.76,1164.78,46.18,22,1,1,Electronic check,0.0858,-9.72,No,24,48.5325,0.041666666666666664,3
CUST-10179,47,Male,32,One year,Fiber optic,Yes,Yes,67.73,2046.98,55.55,15,1,1,Electronic check,0.1905,-16.92,No,32,63.968125,0.03125,3
CUST-10180,72,Female,3,Two year,DSL,Yes,No,46.74,159.4,16.83,11,2,0,Electronic check,0.0781,2.24,No,3,53.13333333333333,0.6666666666666666,2
CUST-10181,26,Female,27,One year,Cable,Yes,Yes,88.74,2418.03,57.43,16,2,0,Bank transfer,0.1931,10.99,No,27,89.55666666666667,0.07407407407407407,3
CUST-10182,46,Male,45,Month-to-month,Cable,No,Yes,58.91,2763.38,31.04,19,1,2,Bank transfer,0.0392,-0.99,No,45,61.40844444444445,0.022222222222222223,2
CUST-10183,58,Female,66,Month-to-month,DSL,No,Yes,56.88,3587.96,102.07,20,5,1,Mailed check,0.0679,-2.03,No,66,54.36303030303031,0.07575757575757576,2
CUST-10184,46,Male,67,Month-to-month,Fiber optic,Yes,No,44.3,2959.27,82.61,19,2,2,Electronic check,0.1774,20.25,Yes,67,44.16820895522388,0.029850746268656716,2
CUST-10185,43,Female,60,Month-to-month,DSL,Yes,No,47.82,3007.62,86.91,18,1,0,Electronic check,0.1672,-17.46,No,60,50.126999999999995,0.016666666666666666,2
CUST-10186,27,Male,2,One year,Fiber optic,Yes,Yes,89.4,285.19,33.3,13,3,1,Electronic check,0.0981,23.64,No,2,142.595,1.5,3
CUST-10187,40,Female,59,Month-to-month,Cable,Yes,No,61.47,3767.83,85.11,25,0,0,Bank transfer,0.1052,-14.27,No,59,63.861525423728814,0.0,2
CUST-10188,31,Male,16,Month-to-month,Fiber optic,Yes,No,77.64,1199.55,48.99,15,3,1,Credit card,0.0316,0.51,No,16,74.971875,0.1875,2
CUST-10189,35,Female,45,Month-to-month,Fiber optic,Yes,Yes,80.38,3352.3,71.64,18,0,1,Mailed check,0.039,6.38,No,45,74.49555555555555,0.0,3
CUST-10190,57,Female,69,Two year,Fiber optic,Yes,Yes,80.77,5602.79,60.52,20,1,1,Credit card,0.1131,13.72,No,69,81.19985507246376,0.014492753623188406,3
CUST-10191,54,Male,64,Month-to-month,Fiber optic,Yes,Yes,88.98,5646.354800000002,31.91,28,1,0,Electronic check,0.16,-17.22,No,64,88.22429375000003,0.015625,3
CUST-10192,53,Female,48,Month-to-month,Fiber optic,Yes,Yes,75.59,3548.75,40.1,11,1,1,Mailed check,0.1027,3.96,No,48,73.93229166666667,0.020833333333333332,3
CUST-10193,38,Other,22,Month-to-month,Fiber optic,Yes,No,72.33,1633.68,80.82,20,3,1,Credit card,0.1502,-5.4,Yes,22,74.25818181818182,0.13636363636363635,2
CUST-10194,73,Female,38,Month-to-month,DSL,Yes,No,50.67,1939.42,80.06,22,5,0,Electronic check,0.5791,13.91,No,38,51.03736842105263,0.13157894736842105,2
CUST-10195,23,Male,51,Two year,Cable,Yes,No,58.98,2830.58,32.06,19,1,1,Mailed check,0.2223,-5.55,No,51,55.50156862745098,0.0196078431372549,2
CUST-10196,37,Female,38,Month-to-month,Fiber optic,Yes,Yes,49.91,2020.35,92.28,12,3,2,Credit card,0.0227,-21.28,No,38,53.16710526315789,0.07894736842105263,3
CUST-10197,24,Male,30,One year,Fiber optic,Yes,No,72.38,1989.78,55.84,19,3,3,Credit card,0.0335,6.37,Yes,30,66.326,0.1,2
CUST-10198,37,Male,30,One year,Fiber optic,Yes,Yes,78.59,2442.62,34.23,13,4,1,Bank transfer,0.1327,1.61,No,30,81.42066666666666,0.13333333333333333,3
CUST-10199,73,Female,44,One year,DSL,Yes,Yes,70.89,3011.59,51.82,23,0,0,Electronic check,0.188,23.29,No,44,68.44522727272728,0.0,3
CUST-10200,39,Female,3,One year,Fiber optic,Yes,Yes,81.83,266.74,32.47,20,3,1,Credit card,0.1054,13.53,No,3,88.91333333333334,1.0,3
CUST-10201,70,Female,72,One year,Fiber optic,Yes,No,65.66,4738.88,47.59,19,4,0,Bank transfer,0.2695,-8.56,No,72,65.81777777777778,0.05555555555555555,2
CUST-10202,46,Male,8,Month-to-month,DSL,No,No,42.19,348.64,53.52,13,3,0,Mailed check,0.2249,13.66,No,8,43.58,0.375,1
CUST-10203,58,Female,71,Month-to-month,Cable,Yes,No,58.16,4259.88,77.38,24,0,0,Electronic check,0.5313,3.15,No,71,59.99830985915493,0.0,2
CUST-10204,44,Female,3,One year,Fiber optic,Yes,No,66.26,300.14,84.5,23,1,1,Bank transfer,0.0589,10.55,No,3,100.04666666666667,0.3333333333333333,2
CUST-10205,33,Male,37,One year,Cable,Yes,Yes,63.99,2274.26,90.51,28,6,0,Credit card,0.0245,-7.1,No,37,61.466486486486495,0.16216216216216217,3
CUST-10206,62,Female,31,Month-to-month,DSL,No,Yes,50.31,1566.06,83.87,14,1,0,Bank transfer,0.1141,-2.56,No,31,50.51806451612903,0.03225806451612903,2
CUST-10207,74,Male,42,Month-to-month,Cable,Yes,No,61.62,2660.3,19.32,26,0,1,Bank transfer,0.405,9.8,No,42,63.340476190476195,0.0,2
CUST-10208,33,Male,32,Month-to-month,Fiber optic,Yes,No,62.18,2054.85,30.32,17,1,0,Credit card,0.0947,10.76,No,32,64.2140625,0.03125,2
CUST-10209,63,Female,65,Month-to-month,Cable,Yes,No,62.08,4099.87,91.35,11,4,0,Credit card,0.0859,-23.29,No,65,63.07492307692308,0.06153846153846154,2
CUST-10210,33,Female,2,Month-to-month,Cable,No,Yes,57.65,122.53,53.81,23,2,1,Bank transfer,0.04,8.94,No,2,61.265,1.0,2
CUST-10211,59,Male,71,Month-to-month,Fiber optic,Yes,No,62.48,4539.53,61.67,16,4,1,Electronic check,0.3582,-8.14,Yes,71,63.93704225352112,0.056338028169014086,2
CUST-10212,63,Male,50,Month-to-month,DSL,Yes,Yes,62.71,3229.2,80.18,18,1,0,Credit card,0.0764,4.81,No,50,64.584,0.02,3
CUST-10213,44,Male,57,One year,Cable,No,Yes,61.26,3534.61,95.97,9,1,2,Bank transfer,0.1416,-17.85,No,57,62.01070175438597,0.017543859649122806,2
CUST-10214,60,Female,11,One year,Fiber optic,Yes,Yes,83.1,888.75,76.28,20,5,1,Credit card,0.2912,12.6,No,11,80.79545454545455,0.45454545454545453,3
CUST-10215,33,Male,5,One year,DSL,Yes,Yes,66.85,532.33,44.36,9,2,0,Credit card,0.1203,10.11,No,5,106.46600000000001,0.4,3
CUST-10216,22,Female,29,One year,DSL,No,No,54.92,1555.96,35.71,17,2,0,Bank transfer,0.0561,-7.9,No,29,53.65379310344828,0.06896551724137931,1
CUST-10217,23,Other,24,Month-to-month,Cable,Yes,No,58.68,1302.22,39.31,26,0,0,Electronic check,0.2815,6.82,No,24,54.259166666666665,0.0,2
CUST-10218,43,Male,57,Month-to-month,Fiber optic,Yes,Yes,77.21,4364.3,94.39,18,1,0,Electronic check,0.3015,1.56,No,57,76.56666666666666,0.017543859649122806,3
CUST-10219,70,Female,65,One year,DSL,No,Yes,50.27,3288.0,85.65,22,3,0,Electronic check,0.1271,9.26,No,65,50.58461538461538,0.046153846153846156,2
CUST-10220,25,Female,31,One year,Fiber optic,Yes,No,67.65,2060.18,66.1,23,2,1,Bank transfer,0.0131,-14.61,No,31,66.4574193548387,0.06451612903225806,2
CUST-10221,44,Female,56,One year,DSL,Yes,Yes,55.29,2996.42,30.79,21,0,0,Credit card,0.1484,-12.55,No,56,53.5075,0.0,3
CUST-10222,58,Male,5,One year,Cable,Yes,Yes,67.25,322.94,86.41,14,1,0,Mailed check,0.0379,-6.78,No,5,64.588,0.2,3
CUST-10223,29,Male,54,One year,DSL,Yes,Yes,48.44,2750.32,69.54,11,3,1,Bank transfer,0.1402,1.38,No,54,50.93185185185185,0.05555555555555555,3
CUST-10224,59,Male,8,One year,DSL,Yes,No,55.99,284.64,46.6,13,2,0,Credit card,0.102,21.58,No,8,35.58,0.25,2
CUST-10225,35,Female,49,One year,Fiber optic,Yes,No,72.63,3576.08,63.7,21,4,1,Credit card,0.2739,4.07,No,49,72.98122448979592,0.08163265306122448,2
CUST-10226,64,Female,28,One year,Fiber optic,Yes,Yes,89.75,2378.07,77.17,20,3,0,Bank transfer,0.0412,13.34,Yes,28,84.93107142857143,0.10714285714285714,3
CUST-10227,51,Male,30,Month-to-month,Cable,Yes,No,52.11,1430.88,54.31,17,1,1,Bank transfer,0.0377,-8.52,Yes,30,47.696000000000005,0.03333333333333333,2
CUST-10228,49,Male,20,Month-to-month,Fiber optic,Yes,No,80.2,1404.51,40.13,22,0,0,Bank transfer,0.0984,-4.87,No,20,70.2255,0.0,2
CUST-10229,28,Female,30,Month-to-month,Cable,Yes,Yes,73.78,2213.52,69.53,16,4,1,Bank transfer,0.0958,-6.11,Yes,30,73.784,0.13333333333333333,3
CUST-10230,44,Male,63,Month-to-month,Cable,Yes,No,51.5,3033.18,71.05,13,2,2,Mailed check,0.1134,-0.38,Yes,63,48.145714285714284,0.031746031746031744,2
CUST-10231,67,Male,59,One year,Cable,Yes,No,50.49,2994.6,19.55,16,3,0,Bank transfer,0.0932,10.0,No,59,50.755932203389825,0.05084745762711865,2
CUST-10232,19,Female,25,Month-to-month,Fiber optic,Yes,No,72.49,1794.87,63.27,14,2,2,Electronic check,0.3795,-2.03,No,25,71.7948,0.08,2
CUST-10233,61,Male,22,Month-to-month,DSL,Yes,No,54.22,1246.41,44.78,15,1,2,Bank transfer,0.0082,-1.63,No,22,56.655,0.045454545454545456,2
CUST-10234,46,Male,37,One year,Fiber optic,Yes,Yes,84.66,2876.02,76.44,23,0,1,Mailed check,0.207,8.97,No,37,77.73027027027027,0.0,3
CUST-10235,59,Male,50,Month-to-month,Fiber optic,Yes,No,31.75,1382.73,24.12,17,4,0,Electronic check,0.1878,-4.08,No,50,27.654600000000002,0.08,2
CUST-10236,56,Male,14,Two year,Cable,Yes,No,74.94,999.78,34.43,24,1,1,Mailed check,0.1758,-7.29,No,14,71.41285714285713,0.07142857142857142,2
CUST-10237,43,Female,53,Month-to-month,DSL,No,Yes,43.3,2291.32,8.76,17,3,0,Mailed check,0.1254,-2.03,No,53,43.232452830188684,0.05660377358490566,2
CUST-10238,35,Female,69,Month-to-month,Cable,Yes,No,66.32,4693.74,74.96,16,0,2,Bank transfer,0.2018,23.9,No,69,68.02521739130434,0.0,2
CUST-10239,54,Female,61,Month-to-month,Fiber optic,Yes,No,57.99,3516.51,29.03,23,1,2,Electronic check,0.2356,12.57,No,61,57.647704918032794,0.01639344262295082,2
CUST-10240,26,Male,40,Month-to-month,DSL,Yes,No,44.67,1687.32,33.17,15,1,0,Electronic check,0.0765,24.77,No,40,42.183,0.025,2
CUST-10241,51,Female,24,Month-to-month,Cable,Yes,No,64.34,1679.63,62.81,12,2,2,Electronic check,0.2278,-13.63,Yes,24,69.98458333333333,0.08333333333333333,2
CUST-10242,23,Male,24,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,2116.88,61.18,21,3,0,Bank transfer,0.1078,6.68,Yes,24,88.20333333333333,0.125,3
CUST-10243,55,Female,54,Month-to-month,Fiber optic,Yes,Yes,53.0,2681.23,80.29,19,1,0,Credit card,0.1808,-2.47,No,54,49.65240740740741,0.018518518518518517,3
CUST-10244,54,Male,33,Month-to-month,Cable,Yes,Yes,66.01,2217.78,82.7,13,1,0,Mailed check,0.2942,-1.75,No,33,67.20545454545456,0.030303030303030304,3
CUST-10245,22,Female,8,One year,Fiber optic,Yes,No,28.08,225.97,92.13,18,1,0,Electronic check,0.2235,-16.49,No,8,28.24625,0.125,2
CUST-10246,61,Male,49,Month-to-month,Cable,Yes,No,67.06,3387.95,103.75,16,1,1,Bank transfer,0.191,17.6,No,49,69.14183673469387,0.02040816326530612,2
CUST-10247,42,Male,10,Month-to-month,Fiber optic,Yes,No,68.92,562.7,90.02,27,3,0,Bank transfer,0.1295,-17.47,No,10,56.27,0.3,2
CUST-10248,63,Female,72,Month-to-month,DSL,Yes,Yes,69.3,4995.07,72.98,17,3,0,Bank transfer,0.063,12.67,No,72,69.37597222222222,0.041666666666666664,3
CUST-10249,20,Male,31,Two year,Fiber optic,Yes,No,78.18,2341.89,70.22,16,3,1,Bank transfer,0.3098,-2.73,No,31,75.54483870967742,0.0967741935483871,2
CUST-10250,28,Male,25,One year,Cable,Yes,No,61.87,1576.27,79.8,13,2,1,Mailed check,0.3701,-8.93,No,25,63.0508,0.08,2
CUST-10251,46,Female,4,Two year,Fiber optic,No,No,56.49,141.25,16.5,20,1,0,Bank transfer,0.0205,-9.46,No,4,35.3125,0.25,1
CUST-10252,28,Female,13,Two year,Cable,Yes,No,52.92,689.44,61.29,22,1,0,Electronic check,0.0605,2.6,No,13,53.033846153846156,0.07692307692307693,2
CUST-10253,37,Male,69,Month-to-month,Fiber optic,Yes,Yes,83.4,5646.354800000002,21.14,22,0,0,Credit card,0.2101,-2.4,No,69,81.83122898550728,0.0,3
CUST-10254,56,Female,39,One year,Fiber optic,Yes,Yes,80.31,3139.43,47.36,15,2,1,Electronic check,0.0847,2.05,No,39,80.49820512820513,0.05128205128205128,3
CUST-10255,26,Female,65,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,5646.354800000002,29.58,19,1,0,Mailed check,0.1689,-21.83,No,65,86.86699692307695,0.015384615384615385,3
CUST-10256,57,Female,69,Two year,Cable,Yes,Yes,71.55,5106.41,74.33,23,0,2,Mailed check,0.3139,-22.78,No,69,74.0059420289855,0.0,3
CUST-10257,23,Female,4,Month-to-month,Fiber optic,Yes,Yes,82.96,315.42,79.43,17,0,1,Electronic check,0.058,-19.85,No,4,78.855,0.0,3
CUST-10258,28,Female,28,Month-to-month,Fiber optic,Yes,No,81.15,2300.15,94.19,15,3,0,Bank transfer,0.3538,11.63,No,28,82.14821428571429,0.10714285714285714,2
CUST-10259,52,Female,61,Two year,Fiber optic,No,Yes,66.85,4178.96,41.78,17,0,0,Credit card,0.2128,19.38,No,61,68.50754098360656,0.0,2
CUST-10260,64,Female,36,Two year,Fiber optic,Yes,Yes,82.97,2965.35,49.21,15,1,0,Bank transfer,0.0265,-1.16,No,36,82.37083333333334,0.027777777777777776,3
CUST-10261,27,Female,37,Two year,Fiber optic,Yes,Yes,39.35,1441.18,90.99,13,2,0,Bank transfer,0.0633,10.93,No,37,38.950810810810815,0.05405405405405406,3
CUST-10262,35,Male,42,Month-to-month,DSL,Yes,No,56.62,2362.17,52.71,15,3,0,Mailed check,0.0579,6.16,No,42,56.24214285714286,0.07142857142857142,2
CUST-10263,71,Male,51,Month-to-month,Fiber optic,Yes,No,81.43,4190.18,47.75,18,0,0,Electronic check,0.0899,16.03,No,51,82.16039215686276,0.0,2
CUST-10264,75,Male,68,Month-to-month,Fiber optic,Yes,Yes,80.7,5646.354800000002,82.1,20,2,0,Bank transfer,0.1612,16.46,No,68,83.03462941176474,0.029411764705882353,3
CUST-10265,51,Female,64,Month-to-month,Fiber optic,No,No,50.56,3375.14,77.45,14,2,1,Electronic check,0.172,-12.83,Yes,64,52.7365625,0.03125,1
CUST-10266,43,Male,46,Month-to-month,Fiber optic,Yes,No,77.46,3684.97,87.97,23,3,0,Electronic check,0.0877,4.31,No,46,80.10804347826087,0.06521739130434782,2
CUST-10267,38,Female,42,Month-to-month,Fiber optic,Yes,No,80.96,3292.87,76.58,21,3,0,Credit card,0.1375,12.28,Yes,42,78.40166666666667,0.07142857142857142,2
CUST-10268,53,Female,26,One year,Fiber optic,Yes,No,65.18,1643.7,55.54,9,2,0,Credit card,0.1568,12.33,No,26,63.21923076923077,0.07692307692307693,2
CUST-10269,52,Other,9,Month-to-month,Fiber optic,Yes,No,65.71,660.59,97.98,15,3,0,Credit card,0.1046,11.2,No,9,73.39888888888889,0.3333333333333333,2
CUST-10270,35,Male,52,One year,Fiber optic,Yes,No,77.25,3792.75,86.2,25,5,1,Electronic check,0.1095,1.61,No,52,72.9375,0.09615384615384616,2
CUST-10271,19,Female,1,Two year,Cable,Yes,Yes,60.92,60.92,64.59,19,2,0,Credit card,0.05,10.12,No,1,60.92,2.0,3
CUST-10272,26,Female,51,One year,Fiber optic,Yes,No,62.59,3335.83,86.27,16,2,1,Electronic check,0.1695,-15.05,No,51,65.40843137254902,0.0392156862745098,2
CUST-10273,73,Male,36,Month-to-month,Cable,Yes,Yes,61.09,2325.74,64.68,26,1,1,Bank transfer,0.033,-14.46,No,36,64.60388888888889,0.027777777777777776,3
CUST-10274,42,Female,57,Month-to-month,DSL,Yes,Yes,56.26,3240.45,42.74,22,1,0,Electronic check,0.1182,20.1,No,57,56.849999999999994,0.017543859649122806,3
CUST-10275,45,Male,69,Month-to-month,Cable,Yes,No,63.63,4475.12,67.66,19,0,0,Bank transfer,0.0201,15.06,No,69,64.8568115942029,0.0,2
CUST-10276,45,Female,40,One year,Fiber optic,Yes,No,71.51,3124.11,111.23,17,2,1,Bank transfer,0.2371,20.99,No,40,78.10275,0.05,2
CUST-10277,63,Female,42,Month-to-month,Cable,Yes,No,65.08,2703.24,90.0,19,0,0,Bank transfer,0.0946,0.15,No,42,64.36285714285714,0.0,2
CUST-10278,21,Male,36,Month-to-month,Cable,Yes,No,62.41,2504.67,74.98,12,1,0,Bank transfer,0.291,-9.73,No,36,69.57416666666667,0.027777777777777776,2
CUST-10279,22,Male,27,Two year,Fiber optic,Yes,No,45.86,1295.32,43.48,15,4,1,Bank transfer,0.0187,-0.24,Yes,27,47.97481481481481,0.14814814814814814,2
CUST-10280,33,Male,7,One year,Cable,Yes,No,65.75,437.45,36.61,24,3,0,Credit card,0.1061,25.26,No,7,62.49285714285714,0.42857142857142855,2
CUST-10281,46,Male,3,Two year,Fiber optic,Yes,No,62.65,360.0,59.13,11,5,1,Bank transfer,0.2085,-8.06,Yes,3,120.0,1.6666666666666667,2
CUST-10282,56,Female,53,Month-to-month,Fiber optic,Yes,Yes,42.98,2185.35,50.42,21,3,0,Mailed check,0.294,-0.08,No,53,41.23301886792453,0.05660377358490566,3
CUST-10283,46,Male,66,Two year,Cable,Yes,Yes,76.36,5046.44,65.43,15,1,0,Electronic check,0.2206,16.61,No,66,76.46121212121211,0.015151515151515152,3
CUST-10284,43,Male,4,Month-to-month,Fiber optic,Yes,Yes,82.25,302.91,68.62,21,2,0,Electronic check,0.1371,2.97,Yes,4,75.7275,0.5,3
CUST-10285,72,Female,24,Month-to-month,Fiber optic,Yes,No,66.73,1791.58,30.86,18,1,0,Electronic check,0.1112,-2.65,No,24,74.64916666666666,0.041666666666666664,2
CUST-10286,27,Female,44,Two year,Fiber optic,Yes,No,33.78,1441.16,44.89,19,2,0,Electronic check,0.3208,11.07,No,44,32.75363636363637,0.045454545454545456,2
CUST-10287,51,Female,51,Two year,Fiber optic,Yes,No,76.49,3871.09,56.49,15,0,1,Bank transfer,0.0838,-3.72,No,51,75.90372549019608,0.0,2
CUST-10288,49,Female,53,Month-to-month,Cable,Yes,Yes,64.82,3427.96,75.47,21,1,0,Electronic check,0.4332,7.73,Yes,53,64.67849056603774,0.018867924528301886,3
CUST-10289,45,Male,50,Month-to-month,DSL,Yes,No,58.33,2690.77,76.37,17,1,0,Electronic check,0.1341,-26.97,No,50,53.8154,0.02,2
CUST-10290,64,Female,7,Month-to-month,Cable,Yes,No,56.92,548.78,40.2,14,0,0,Electronic check,0.1124,-19.02,No,7,78.39714285714285,0.0,2
CUST-10291,33,Male,19,One year,Fiber optic,Yes,No,80.77,1530.91,35.61,20,1,1,Bank transfer,0.146,-0.8,No,19,80.5742105263158,0.05263157894736842,2
CUST-10292,73,Female,34,Two year,Cable,Yes,Yes,75.51,2517.97,42.28,12,2,2,Credit card,0.1652,18.01,No,34,74.05794117647058,0.058823529411764705,3
CUST-10293,37,Other,5,Month-to-month,DSL,Yes,No,46.33,330.8,84.12,14,1,2,Bank transfer,0.1792,0.03,Yes,5,66.16,0.2,2
CUST-10294,49,Female,25,Month-to-month,Fiber optic,Yes,No,41.71,1015.7,53.63,16,5,1,Mailed check,0.3885,1.37,Yes,25,40.628,0.2,2
CUST-10295,48,Female,28,One year,Fiber optic,Yes,No,60.66,1741.71,67.55,15,1,0,Electronic check,0.1434,5.0,Yes,28,62.20392857142857,0.03571428571428571,2
CUST-10296,67,Female,71,One year,Fiber optic,Yes,Yes,79.65,5548.49,75.01,10,2,0,Bank transfer,0.473,-2.94,No,71,78.14774647887323,0.028169014084507043,3
CUST-10297,43,Male,23,Month-to-month,Fiber optic,No,Yes,71.08,1556.37,94.46,17,1,0,Electronic check,0.1625,-17.31,Yes,23,67.66826086956522,0.043478260869565216,2
CUST-10298,34,Female,70,One year,Fiber optic,No,Yes,59.27,4181.09,35.71,18,5,1,Credit card,0.0441,10.26,No,70,59.72985714285714,0.07142857142857142,2
CUST-10299,19,Female,51,Two year,Fiber optic,Yes,No,27.639200000000002,1141.9,94.11,15,3,0,Electronic check,0.1549,5.19,No,51,22.390196078431373,0.058823529411764705,2
CUST-10300,39,Other,50,Month-to-month,Fiber optic,No,No,70.48,3332.99,78.87,15,3,1,Mailed check,0.1251,6.11,No,50,66.65979999999999,0.06,1
CUST-10301,65,Female,60,One year,Fiber optic,Yes,No,69.81,4359.98,105.02,14,0,0,Credit card,0.2242,-11.37,No,60,72.66633333333333,0.0,2
CUST-10302,18,Male,61,One year,Cable,Yes,No,59.14,3437.34,98.72,23,2,2,Bank transfer,0.0334,20.32,No,61,56.349836065573776,0.03278688524590164,2
CUST-10303,69,Female,17,Month-to-month,Fiber optic,No,Yes,68.99,1275.35,67.63,14,0,2,Bank transfer,0.0917,-3.15,Yes,17,75.02058823529411,0.0,2
CUST-10304,49,Male,31,Two year,Fiber optic,Yes,Yes,87.87,2700.77,47.04,16,5,3,Bank transfer,0.1882,19.17,Yes,31,87.12161290322581,0.16129032258064516,3
CUST-10305,26,Male,39,One year,Cable,Yes,No,47.52,1987.32,80.86,14,0,1,Electronic check,0.6555,-23.32,No,39,50.956923076923076,0.0,2
CUST-10306,35,Male,71,Month-to-month,DSL,Yes,No,55.93,3976.82,38.13,20,2,1,Mailed check,0.0537,-3.12,No,71,56.01154929577465,0.028169014084507043,2
CUST-10307,50,Female,3,Month-to-month,Cable,Yes,No,71.86,202.67,70.19,19,2,2,Credit card,0.263,20.27,Yes,3,67.55666666666666,0.6666666666666666,2
CUST-10308,36,Male,35,One year,DSL,No,No,36.39,1330.3,47.15,19,2,0,Electronic check,0.5641,0.29,Yes,35,38.00857142857143,0.05714285714285714,1
CUST-10309,24,Male,16,Month-to-month,Fiber optic,Yes,No,63.24,1016.54,59.21,20,3,0,Electronic check,0.0435,-27.47,Yes,16,63.53375,0.1875,2
CUST-10310,56,Male,15,Month-to-month,DSL,Yes,No,52.72,817.63,12.64,19,3,0,Electronic check,0.2082,-9.52,Yes,15,54.50866666666666,0.2,2
